"sex","age","year","stateFips","pop.old","pop.new","diff","percent.change"
2,65,2011,"08",100051,100578,527,0.526731367002829
2,65,2011,"09",81867,82179,312,0.381105940122394
2,65,2011,"10",23185,23218,33,0.142333405218892
2,65,2011,"11",12324,12282,42,0.340798442064265
2,65,2011,"12",524408,524384,24,0.00457658922060686
2,65,2011,"13",199137,198779,358,0.179775732284809
2,65,2011,"15",32011,32200,189,0.590422042422917
2,65,2011,"16",33548,33462,86,0.25634911172052
2,65,2011,"17",265807,265565,242,0.0910435014879217
2,65,2011,"18",139816,139666,150,0.107283858785833
2,65,2011,"19",65651,65646,5,0.00761603022040791
2,65,2011,"20",57652,57547,105,0.182127246236037
2,65,2011,"21",99918,99594,324,0.32426589803639
2,65,2011,"22",97852,97717,135,0.137963455013694
2,65,2011,"23",34807,34738,69,0.198235987014106
2,65,2011,"24",126124,126513,389,0.308426627763154
2,65,2011,"25",147108,147636,528,0.358919977159638
2,65,2011,"26",224909,225047,138,0.0613581492959375
2,65,2011,"27",108257,108246,11,0.0101610057548242
2,65,2011,"28",65417,65383,34,0.051974257456013
2,65,2011,"29",138317,137715,602,0.435232111743314
2,65,2011,"30",23797,23769,28,0.117661890154221
2,65,2011,"31",36470,36388,82,0.224842336166712
2,65,2011,"32",61254,61227,27,0.0440787540405525
2,65,2011,"33",30729,30731,2,0.00650850987666374
2,65,2011,"34",195781,196542,761,0.388699618451229
2,65,2011,"35",47852,47808,44,0.0919501797208058
2,65,2011,"36",433305,435028,1723,0.397641384244354
2,65,2011,"37",223924,224237,313,0.139779568067737
2,65,2011,"38",13615,13617,2,0.0146896804994491
2,65,2011,"39",258577,258543,34,0.013148887952138
2,65,2011,"40",85770,85414,356,0.415063542031013
2,65,2011,"41",92126,92295,169,0.183444413086425
2,65,2011,"42",299823,299949,126,0.042024794628831
2,65,2011,"44",23586,23601,15,0.0635970490969219
2,65,2011,"45",118776,118766,10,0.00841920926786556
2,65,2011,"46",16957,16892,65,0.383322521672466
2,65,2011,"47",151670,151263,407,0.268345750642843
2,65,2011,"48",468649,469096,447,0.0953805513294598
2,65,2011,"49",43187,43163,24,0.0555722786949777
2,65,2011,"50",15596,15650,54,0.34624262631444
2,65,2011,"51",175412,175973,561,0.319818484482248
2,65,2011,"53",147842,147858,16,0.0108223644160658
2,65,2011,"54",47822,47802,20,0.0418217556773033
2,65,2011,"55",121123,121541,418,0.345103737523014
2,65,2011,"56",11735,11713,22,0.187473370259906
2,70,2011,"01",90703,90626,77,0.0848924511868406
2,70,2011,"02",6749,7022,273,4.04504371017929
2,70,2011,"04",118810,119190,380,0.319838397441293
2,70,2011,"05",55931,55926,5,0.00893958627594715
2,70,2011,"06",548394,549974,1580,0.288114020211746
2,70,2011,"08",71376,71602,226,0.316633041918852
2,70,2011,"09",59747,59887,140,0.234321388521599
2,70,2011,"10",17289,17341,52,0.300769275261727
2,70,2011,"11",9055,8979,76,0.839315295416897
2,70,2011,"12",424514,424930,416,0.0979944124339833
2,70,2011,"13",144441,144246,195,0.135003219307537
2,70,2011,"15",22907,23058,151,0.659187148033352
2,70,2011,"16",24934,24936,2,0.00802117590438758
2,70,2011,"17",205772,205925,153,0.0743541395330754
2,70,2011,"18",108418,108438,20,0.018447121326717
2,70,2011,"19",54801,54597,204,0.372255980730279
2,70,2011,"20",45674,45604,70,0.153260060428252
2,70,2011,"21",78443,78344,99,0.12620628991752
2,70,2011,"22",76099,75946,153,0.201053890327074
2,70,2011,"23",26095,26144,49,0.187775435907262
2,70,2011,"24",91577,91894,317,0.346156786092578
2,70,2011,"25",109134,109315,181,0.16585115546026
2,70,2011,"26",169997,170231,234,0.13764948793214
2,70,2011,"27",84135,84162,27,0.0320912818684257
2,70,2011,"28",52890,52768,122,0.230667422953299
2,70,2011,"29",107833,107664,169,0.156723822948448
2,70,2011,"30",18294,18232,62,0.338908931890237
2,70,2011,"31",29743,29599,144,0.484147530511381
2,70,2011,"32",44235,44289,54,0.122075279755849
2,70,2011,"33",21685,21706,21,0.0968411344247175
2,70,2011,"34",148064,148387,323,0.218148908580073
2,70,2011,"35",36324,36340,16,0.0440480123334435
2,70,2011,"36",335239,336059,820,0.244601612580875
2,70,2011,"37",167394,167489,95,0.0567523328195754
2,70,2011,"38",11170,11146,24,0.214861235452104
2,70,2011,"39",209203,208805,398,0.190245837774793
2,70,2011,"40",67004,66955,49,0.0731299623903051
2,70,2011,"41",66747,66766,19,0.0284656988329063
2,70,2011,"42",238213,237920,293,0.122999164613182
2,70,2011,"44",17641,17613,28,0.15872116093192
2,70,2011,"45",87676,87360,316,0.360417902276564
2,70,2011,"46",13677,13626,51,0.372888791401623
2,70,2011,"47",116126,115887,239,0.205810929507604
2,70,2011,"48",349749,349917,168,0.0480344475609652
2,70,2011,"49",32509,32455,54,0.166107847057738
2,70,2011,"50",11190,11197,7,0.0625558534405719
2,70,2011,"51",129778,129915,137,0.105564887731357
2,70,2011,"53",103683,103362,321,0.309597523219814
2,70,2011,"54",39069,38952,117,0.299470168164018
2,70,2011,"55",94467,94826,359,0.380026887696233
2,70,2011,"56",8774,8745,29,0.330521996808753
2,75,2011,"01",71417,71445,28,0.0392063514289315
2,75,2011,"02",4750,4905,155,3.26315789473684
2,75,2011,"04",88347,88356,9,0.0101871031274407
2,75,2011,"05",44211,44063,148,0.33475831806564
2,75,2011,"06",434289,435919,1630,0.375326107730106
2,75,2011,"08",54347,54395,48,0.0883213424844058
2,75,2011,"09",50355,50313,42,0.0834078045874292
2,75,2011,"10",13292,13287,5,0.0376166114956365
2,75,2011,"11",7126,7097,29,0.406960426606792
2,75,2011,"12",338806,339768,962,0.283938300974599
2,75,2011,"13",108959,108734,225,0.206499692544902
2,75,2011,"15",19510,19332,178,0.912352639671963
2,75,2011,"16",18638,18670,32,0.17169224165683
2,75,2011,"17",165652,165655,3,0.00181102552338638
2,75,2011,"18",86833,86884,51,0.0587334308385061
2,75,2011,"19",47009,47062,53,0.112744368099726
2,75,2011,"20",38781,38604,177,0.456409066295351
2,75,2011,"21",60770,60624,146,0.240250123416159
2,75,2011,"22",59950,59742,208,0.346955796497081
2,75,2011,"23",21438,21409,29,0.135273812855677
2,75,2011,"24",71890,71793,97,0.134928362776464
2,75,2011,"25",92075,92033,42,0.0456149877816997
2,75,2011,"26",138041,137801,240,0.173861389007614
2,75,2011,"27",68029,68147,118,0.173455438121977
2,75,2011,"28",41346,41419,73,0.176558796497847
2,75,2011,"29",87820,87397,423,0.481667046230927
2,75,2011,"30",13738,13785,47,0.342116756441986
2,75,2011,"31",25873,25756,117,0.452208866385808
2,75,2011,"32",30742,30956,214,0.696116062715503
2,75,2011,"33",17555,17498,57,0.324693819424665
2,75,2011,"34",123605,123300,305,0.246753772096598
2,75,2011,"35",27855,27894,39,0.140010770059235
2,75,2011,"36",273124,273604,480,0.175744350551398
2,75,2011,"37",132284,132421,137,0.103565056998579
2,75,2011,"38",10166,10206,40,0.393468424158961
2,75,2011,"39",169827,169600,227,0.13366543600252
2,75,2011,"40",54045,53970,75,0.138773244518457
2,75,2011,"41",50727,50633,94,0.185305655765174
2,75,2011,"42",204377,203888,489,0.239263713627267
2,75,2011,"44",15084,15038,46,0.304958896844338
2,75,2011,"45",65903,65814,89,0.135046962960715
2,75,2011,"46",11993,12012,19,0.158425748353206
2,75,2011,"47",90847,90500,347,0.381960879280549
2,75,2011,"48",274617,274602,15,0.00546215274363932
2,75,2011,"49",25454,25529,75,0.294649171053665
2,75,2011,"50",8804,8781,23,0.26124488868696
2,75,2011,"51",100130,100087,43,0.0429441725756517
2,75,2011,"53",78940,78721,219,0.277425893083354
2,75,2011,"54",31250,31282,32,0.1024
2,75,2011,"55",78354,78715,361,0.460729509661281
2,75,2011,"56",6855,6832,23,0.335521517140773
2,80,2011,"01",55509,55555,46,0.0828694445945703
2,80,2011,"02",3389,3533,144,4.24904101504869
2,80,2011,"04",68308,68373,65,0.0951572290214909
2,80,2011,"05",33945,33937,8,0.0235675357195463
2,80,2011,"06",358351,358309,42,0.0117203523919286
2,80,2011,"08",43997,43948,49,0.111371229856581
2,80,2011,"09",46175,46035,140,0.303194369247428
2,80,2011,"10",10312,10280,32,0.310318076027929
2,80,2011,"11",6066,5996,70,1.15397296406198
2,80,2011,"12",279526,279566,40,0.0143099389681103
2,80,2011,"13",81242,81142,100,0.123089042613427
2,80,2011,"15",18029,17917,112,0.62122136557768
2,80,2011,"16",14630,14663,33,0.225563909774436
2,80,2011,"17",142728,142452,276,0.193374810828989
2,80,2011,"18",73583,73478,105,0.142696003152902
2,80,2011,"19",41436,41535,99,0.23892267593397
2,80,2011,"20",33693,33814,121,0.359125040809664
2,80,2011,"21",48137,48141,4,0.00830961630346719
2,80,2011,"22",47610,47595,15,0.0315059861373661
2,80,2011,"23",18211,18181,30,0.164735599363022
2,80,2011,"24",59814,59705,109,0.182231584578861
2,80,2011,"25",83665,83593,72,0.0860574911850834
2,80,2011,"26",119397,119062,335,0.280576563900265
2,80,2011,"27",58963,58874,89,0.150942116242389
2,80,2011,"28",32446,32419,27,0.0832151883128891
2,80,2011,"29",71480,71460,20,0.0279798545047566
2,80,2011,"30",11624,11626,2,0.0172057811424639
2,80,2011,"31",22411,22425,14,0.0624693231002633
2,80,2011,"32",22056,22018,38,0.172288719622778
2,80,2011,"33",14963,14877,86,0.574751052596404
2,80,2011,"34",108546,108707,161,0.14832421277615
2,80,2011,"35",21046,21020,26,0.123538914758149
2,80,2011,"36",237918,237864,54,0.0226968955690616
2,80,2011,"37",102139,102141,2,0.00195811590088017
2,80,2011,"38",9113,9156,43,0.471853396247119
2,80,2011,"39",146894,146324,570,0.388034909526597
2,80,2011,"40",41237,41256,19,0.0460751267065984
2,80,2011,"41",42769,42491,278,0.650003507213168
2,80,2011,"42",187326,187040,286,0.152675015747947
2,80,2011,"44",14869,14669,200,1.34508036855202
2,80,2011,"45",48420,48190,230,0.475010326311442
2,80,2011,"46",10582,10591,9,0.085050085050085
2,80,2011,"47",69118,69407,289,0.418125524465407
2,80,2011,"48",211350,211409,59,0.0279157795126567
2,80,2011,"49",19651,19604,47,0.239173578952725
2,80,2011,"50",7485,7532,47,0.627922511690047
2,80,2011,"51",79805,79932,127,0.159137898627906
2,80,2011,"53",65707,65401,306,0.465703806291567
2,80,2011,"54",25734,25663,71,0.275899588093573
2,80,2011,"55",69399,69482,83,0.119598265104685
2,80,2011,"56",5352,5362,10,0.186846038863976
2,85,2011,"01",53998,53733,265,0.490758916996926
2,85,2011,"02",3216,3275,59,1.83457711442786
2,85,2011,"04",69379,68615,764,1.1011977687773
2,85,2011,"05",35637,35341,296,0.830597412801302
2,85,2011,"06",410221,407275,2946,0.718149485277448
2,85,2011,"08",49003,48614,389,0.793828949248005
2,85,2011,"09",59186,58552,634,1.07119927009766
2,85,2011,"10",10834,10837,3,0.0276906036551597
2,85,2011,"11",7463,7440,23,0.308187056143642
2,85,2011,"12",296467,295742,725,0.244546610583977
2,85,2011,"13",83791,83039,752,0.897471088780418
2,85,2011,"15",20498,20332,166,0.809835105863987
2,85,2011,"16",16779,16471,308,1.83562786816854
2,85,2011,"17",166261,165578,683,0.410799886924775
2,85,2011,"18",82024,81572,452,0.551058226860431
2,85,2011,"19",52299,51938,361,0.690261764087267
2,85,2011,"20",41003,40456,547,1.33404872814184
2,85,2011,"21",49273,49058,215,0.436344448277962
2,85,2011,"22",46348,46143,205,0.442306032622767
2,85,2011,"23",20099,19925,174,0.865714712174735
2,85,2011,"24",69712,69421,291,0.417431719072757
2,85,2011,"25",102905,101832,1073,1.04270929498081
2,85,2011,"26",134442,133362,1080,0.803320390949257
2,85,2011,"27",74391,73685,706,0.949039534352274
2,85,2011,"28",31896,31978,82,0.257085527965889
2,85,2011,"29",79887,79287,600,0.751060873483796
2,85,2011,"30",13334,13178,156,1.16994150292485
2,85,2011,"31",27084,26891,193,0.712597843745385
2,85,2011,"32",20780,20587,193,0.928777670837344
2,85,2011,"33",17242,17181,61,0.353787263658508
2,85,2011,"34",126483,125599,884,0.698908153664919
2,85,2011,"35",21684,21382,302,1.39273196827154
2,85,2011,"36",275849,274435,1414,0.512599284391098
2,85,2011,"37",106651,106438,213,0.199716833409907
2,85,2011,"38",11499,11469,30,0.26089225150013
2,85,2011,"39",162763,161291,1472,0.904382445641823
2,85,2011,"40",42726,42176,550,1.28727238683705
2,85,2011,"41",52814,52314,500,0.946718673079108
2,85,2011,"42",216269,214871,1398,0.646417193402661
2,85,2011,"44",18985,18709,276,1.45377929944693
2,85,2011,"45",51077,50637,440,0.861444485776377
2,85,2011,"46",13335,13245,90,0.674915635545557
2,85,2011,"47",72266,71638,628,0.869011706750062
2,85,2011,"48",214548,213782,766,0.357029662359938
2,85,2011,"49",20478,20260,218,1.0645570856529
2,85,2011,"50",9064,8948,116,1.27978817299206
2,85,2011,"51",87289,86773,516,0.591139777062402
2,85,2011,"53",80304,79136,1168,1.45447300259016
2,85,2011,"54",24870,24787,83,0.333735424205871
2,85,2011,"55",82928,82216,712,0.858576114219564
2,85,2011,"56",5747,5740,7,0.121802679658953
