"","prov","year","month","pop","assault","drownings","falls","other","suicide","transport","tmean","anomal"
"9222","Valencia",2011,6,2559875.83333333,1,7,7,15,14,12,21.1001828736422,-0.730351699734371
"9223","Valencia",2011,7,2560011,3,8,13,10,19,18,23.8317692599935,-0.842125922595166
"9224","Valencia",2011,8,2560428.33333333,1,6,13,4,11,13,24.9210828284862,0.190948573619266
"9225","Valencia",2011,9,2560845.66666667,2,9,5,11,14,12,21.9507841709457,0.813611416320388
"9226","Valencia",2011,10,2561263,3,1,16,12,14,10,17.3093243516201,0.182068505113367
"9227","Valencia",2011,11,2561680.33333333,0,7,8,6,14,8,12.3997748225912,1.0190891675859
"9228","Valencia",2011,12,2562097.66666667,0,12,18,16,10,8,9.51977622737746,0.889184594528738
"9229","Valencia",2012,1,2562515,1,8,13,16,13,9,8.76735151831623,0.550710899548692
"9230","Valencia",2012,2,2561413.66666667,4,6,10,20,16,12,5.94385043413528,-2.78944318186474
"9231","Valencia",2012,3,2560312.33333333,3,5,13,10,14,10,10.8364203659955,-0.4701500033177
"9232","Valencia",2012,4,2559211,0,8,11,14,30,6,13.426283171118,-0.375248631114973
"9233","Valencia",2012,5,2558109.66666667,2,11,13,12,25,4,18.7467229755699,1.40582864729894
"9234","Valencia",2012,6,2557008.33333333,2,4,6,11,20,6,23.559428799676,1.72889422629947
"9235","Valencia",2012,7,2555907,2,9,15,11,21,11,24.5442087964472,-0.129686386141497
"9236","Valencia",2012,8,2554429.66666667,3,10,17,13,14,10,26.1511974853235,1.42106323045657
"9237","Valencia",2012,9,2552952.33333333,3,5,12,13,13,12,20.8100539347072,-0.327118819918056
"9238","Valencia",2012,10,2551475,1,9,6,14,19,8,16.770363256043,-0.356892590463751
"9239","Valencia",2012,11,2549997.66666667,2,6,13,7,15,7,12.1235058475663,0.742820192560929
"9240","Valencia",2012,12,2548520.33333333,1,10,10,11,8,6,9.34163920909346,0.71104757624474
"9241","Valencia",2013,1,2547043,1,6,8,10,24,11,9.13776034949033,0.921119730722788
"9242","Valencia",2013,2,2545061.16666667,4,9,13,6,12,5,8.47537900008886,-0.25791461591116
"9243","Valencia",2013,3,2543079.33333333,2,10,9,8,19,12,11.6346852200179,0.328114850704711
"9244","Valencia",2013,4,2541097.5,2,5,11,7,13,6,12.9377551423037,-0.863776659929334
"9245","Valencia",2013,5,2539115.66666667,2,12,13,10,19,6,15.3519926613749,-1.98890166689606
"9246","Valencia",2013,6,2537133.83333333,1,12,13,9,16,7,20.17455234302,-1.65598223035657
"9247","Valencia",2013,7,2535152,1,14,18,16,16,19,24.7007161299127,0.026820947323948
"9248","Valencia",2013,8,2533891.33333333,2,6,13,5,12,7,24.3051662542405,-0.424968000626411
"9249","Valencia",2013,9,2532630.66666667,2,7,8,11,22,10,21.6303083125136,0.493135557888326
"9250","Valencia",2013,10,2531370,3,8,7,15,16,6,19.0934048471168,1.96614900061002
"9251","Valencia",2013,11,2530109.33333333,2,5,13,14,12,10,11.234738475994,-0.14594717901134
"9252","Valencia",2013,12,2528848.66666667,0,7,9,4,12,12,8.28797778532361,-0.342613847525111
"9253","Valencia",2014,1,2527588,1,7,10,10,14,3,9.74408892739467,1.52744830862713
"9254","Valencia",2014,2,2526891.5,0,8,10,9,12,8,9.69362404234005,0.960330426340036
"9255","Valencia",2014,3,2526195,4,7,7,11,20,12,11.5094899358158,0.202919566502596
"9256","Valencia",2014,4,2525498.5,0,10,12,14,19,14,16.426914590501,2.62538278826802
"9257","Valencia",2014,5,2524802,2,7,11,8,15,8,17.4431832171102,0.102288888839293
"9258","Valencia",2014,6,2524105.5,1,10,12,7,13,9,21.7432843272541,-0.087250246122462
"9259","Valencia",2014,7,2523409,1,5,21,13,25,10,23.8489829860563,-0.824912196532431
"9260","Valencia",2014,8,2523347.66666667,1,14,11,8,15,5,25.2243418606156,0.494207605748734
"9261","Valencia",2014,9,2523286.33333333,0,7,8,11,11,9,22.8334111457669,1.69623839114163
"9262","Valencia",2014,10,2523225,1,9,10,16,18,14,19.1025893599491,1.97533351344235
"9263","Valencia",2014,11,2523163.66666667,1,5,18,9,13,6,12.9059444426482,1.52525878764289
"9264","Valencia",2014,12,2523102.33333333,2,6,12,11,10,8,8.45164418391263,-0.178947448936089
"9265","Valencia",2015,1,2523041,1,10,22,19,13,12,8.10716157559408,-0.109479043173462
"9266","Valencia",2015,2,2522380.66666667,1,10,19,16,12,4,7.8357789773639,-0.897514638636117
"9267","Valencia",2015,3,2521720.33333333,0,12,22,16,19,9,11.7224084677156,0.415838098402414
"9268","Valencia",2015,4,2521060,0,8,11,7,18,3,14.1339017396071,0.332369937374132
"9269","Valencia",2015,5,2520399.66666667,1,5,14,9,13,12,19.0277502112641,1.68685588299323
"9270","Valencia",2015,6,2519739.33333333,1,9,11,10,10,10,21.9349892467086,0.104454673332118
"9271","Valencia",2015,7,2519079,0,20,9,12,15,10,26.9294813876764,2.25558620508773
"9272","Valencia",2015,8,2519012.66666667,2,7,9,17,16,9,25.0512086912651,0.32107443639817
"9273","Valencia",2015,9,2518946.33333333,1,7,13,13,14,7,20.2988142820091,-0.838358472616147
"9274","Valencia",2015,10,2518880,1,3,14,12,12,6,16.6963537295448,-0.430902116961953
"9275","Valencia",2015,11,2518813.66666667,5,3,12,14,11,9,12.8171376984879,1.4364520434826
"9276","Valencia",2015,12,2518747.33333333,0,6,13,13,15,8,10.7254469477978,2.09485531494907
"9277","Valencia",2016,1,2518681,1,13,19,14,15,3,10.2992043854593,2.08256376669172
"9278","Valencia",2016,2,2518555.66666667,2,5,14,17,16,9,10.1734090131977,1.44011539719766
"9279","Valencia",2016,3,2518430.33333333,1,12,18,7,11,3,10.6442027524924,-0.662367616820756
"9280","Valencia",2016,4,2518305,3,4,15,17,16,13,13.6009655350843,-0.200566267148735
"9281","Valencia",2016,5,2518179.66666667,0,9,7,11,12,8,16.4154402229466,-0.925454105324356
"9282","Valencia",2016,6,2518054.33333333,2,8,18,9,10,6,21.6653042600895,-0.16523031328699
"9283","Valencia",2016,7,2517929,2,10,15,12,14,9,24.9725576345999,0.298662452011204
"9284","Valencia",2016,8,2518664.33333333,1,9,17,12,14,10,24.4709720524121,-0.259162202454768
"9285","Valencia",2016,9,2519399.66666667,0,5,12,14,13,9,21.8918868349858,0.754714080360504
"9286","Valencia",2016,10,2520135,2,8,24,11,8,10,18.1411797563653,1.01392390985859
"9287","Valencia",2016,11,2520870.33333333,0,8,7,17,16,9,11.6863105288584,0.305624873853093
"9288","Valencia",2016,12,2521605.66666667,1,13,13,15,15,7,9.58345833833248,0.952866705483764
"9289","Valladolid",1999,1,497223,0,0,0,5,4,3,3.48902256855064,-0.758419873468574
"9290","Valladolid",1999,2,497212.833333333,0,0,0,3,3,3,4.78780059346502,-0.500107524914169
"9291","Valladolid",1999,3,497202.666666667,1,0,1,3,6,9,8.19555004214055,-0.179723019112171
"9292","Valladolid",1999,4,497192.5,0,1,1,3,2,7,10.6883217970401,-0.0908744146426255
"9293","Valladolid",1999,5,497182.333333333,0,1,1,5,5,9,15.3768953814104,0.814877957518085
"9294","Valladolid",1999,6,497172.166666667,2,0,1,4,3,8,18.5785959560332,-0.944419929301599
"9295","Valladolid",1999,7,497162,0,0,2,4,2,13,22.628579887775,0.776163617824153
"9296","Valladolid",1999,8,497190,0,1,2,2,6,6,21.4095352203806,-0.254791139492379
"9297","Valladolid",1999,9,497218,0,2,1,4,7,6,17.7574109325655,-0.429448451716006
"9298","Valladolid",1999,10,497246,0,0,2,5,2,11,12.941399583975,-0.506296550844398
"9299","Valladolid",1999,11,497274,1,0,0,5,3,4,5.39211018808736,-2.10996226475291
"9300","Valladolid",1999,12,497302,1,1,0,1,3,3,4.42474335021016,-0.162545044660023
"9301","Valladolid",2000,1,497330,0,0,0,5,1,7,1.69204667802532,-2.55539576399389
"9302","Valladolid",2000,2,497349.666666667,0,1,0,7,2,3,7.96979595806054,2.68188783968135
"9303","Valladolid",2000,3,497369.333333333,0,0,2,0,2,9,8.85873339584633,0.483460334593609
"9304","Valladolid",2000,4,497389,0,0,1,5,4,5,8.81369799806037,-1.96549821362239
"9305","Valladolid",2000,5,497408.666666667,0,0,1,2,4,5,15.1663576943087,0.604340270416378
"9306","Valladolid",2000,6,497428.333333333,0,1,5,4,5,1,19.4775205517414,-0.0454953335933261
"9307","Valladolid",2000,7,497448,0,0,2,2,3,10,20.2226404600081,-1.62977580994274
"9308","Valladolid",2000,8,497477.833333333,0,1,2,2,3,3,20.6634306787053,-1.00089568116761
"9309","Valladolid",2000,9,497507.666666667,0,0,0,5,6,8,18.1394651410891,-0.0473942431924215
"9310","Valladolid",2000,10,497537.5,0,1,0,3,3,3,12.1529737834001,-1.29472235141928
"9311","Valladolid",2000,11,497567.333333333,1,1,2,7,3,9,6.93930579496585,-0.562766657874412
"9312","Valladolid",2000,12,497597.166666667,0,1,0,3,2,7,7.07874066769391,2.49145227282373
"9313","Valladolid",2001,1,497627,0,0,1,3,7,3,5.78464995913429,1.53720751711508
"9314","Valladolid",2001,2,497664.666666667,0,1,0,7,3,3,5.9513375389922,0.663429420613004
"9315","Valladolid",2001,3,497702.333333333,0,0,0,5,3,2,10.5992468059811,2.22397374472843
"9316","Valladolid",2001,4,497740,2,1,0,2,6,11,10.2626143814937,-0.516581830189084
"9317","Valladolid",2001,5,497777.666666667,0,0,1,6,4,3,14.5030495371681,-0.0589678867241989
"9318","Valladolid",2001,6,497815.333333333,0,0,5,1,1,16,20.1357536329394,0.612737747604619
"9319","Valladolid",2001,7,497853,2,0,0,3,4,6,20.7014372522989,-1.15097901765188
"9320","Valladolid",2001,8,498149,0,1,1,4,4,9,22.167549758485,0.503223398612075
"9321","Valladolid",2001,9,498445,0,0,1,3,2,9,17.0445048447468,-1.14235453953473
"9322","Valladolid",2001,10,498741,0,0,2,6,2,9,14.3207633154218,0.873067180602458
"9323","Valladolid",2001,11,499037,0,0,0,3,0,8,5.61391137292752,-1.88816107991274
"9324","Valladolid",2001,12,499333,0,1,3,3,4,7,1.53308407395814,-3.05420432091204
"9325","Valladolid",2002,1,499629,0,0,1,6,3,8,5.68510205053102,1.4376596085118
"9326","Valladolid",2002,2,499949.333333333,0,0,3,3,7,4,6.5708852770409,1.28297715866171
"9327","Valladolid",2002,3,500269.666666667,0,1,1,4,4,10,9.10020239500535,0.724929333752625
"9328","Valladolid",2002,4,500590,0,0,1,2,6,3,10.8881005450865,0.10890433340378
"9329","Valladolid",2002,5,500910.333333333,2,0,1,7,4,4,13.140543124111,-1.42147429978128
"9330","Valladolid",2002,6,501230.666666667,0,1,1,4,8,9,20.1687124973795,0.645696612044702
"9331","Valladolid",2002,7,501551,1,0,1,0,3,10,21.0534738109621,-0.798942458988655
"9332","Valladolid",2002,8,501850.333333333,0,0,2,0,5,11,20.0853010318451,-1.5790253280279
"9333","Valladolid",2002,9,502149.666666667,0,1,1,4,7,8,17.0978571529929,-1.08900223128861
"9334","Valladolid",2002,10,502449,0,1,2,0,2,9,13.2742822266564,-0.173413908163011
"9335","Valladolid",2002,11,502748.333333333,0,0,0,2,1,7,8.5078691188302,1.00579666598994
"9336","Valladolid",2002,12,503047.666666667,0,0,0,2,3,7,7.09283558394858,2.5055471890784
"9337","Valladolid",2003,1,503347,0,1,0,4,2,4,3.96045944911385,-0.286982992905367
"9338","Valladolid",2003,2,503567.833333333,0,1,0,3,2,3,4.15410500204418,-1.13380311633501
"9339","Valladolid",2003,3,503788.666666667,0,0,2,0,4,5,10.0396820225479,1.66440896129514
"9340","Valladolid",2003,4,504009.5,1,1,1,4,7,6,10.8759916369784,0.0967954252956513
"9341","Valladolid",2003,5,504230.333333333,1,0,4,5,7,2,14.7949381732385,0.232920749346228
"9342","Valladolid",2003,6,504451.166666667,0,0,1,6,4,11,22.1559391709456,2.6329232856108
"9343","Valladolid",2003,7,504672,1,0,1,4,3,11,21.798833539056,-0.0535827308948207
"9344","Valladolid",2003,8,504958.833333333,0,0,1,8,5,8,24.4032645650406,2.73893820516765
"9345","Valladolid",2003,9,505245.666666667,0,0,1,1,3,3,18.8975971298677,0.710737745586215
"9346","Valladolid",2003,10,505532.5,0,0,1,4,4,10,11.5362768456844,-1.911419289135
"9347","Valladolid",2003,11,505819.333333333,0,0,1,8,7,6,8.46517974052132,0.963107287681056
"9348","Valladolid",2003,12,506106.166666667,0,0,1,6,5,2,4.84401968353373,0.256731288663555
"9349","Valladolid",2004,1,506393,0,2,0,6,2,2,5.46161546687036,1.21417302485115
"9350","Valladolid",2004,2,506635.166666667,0,2,2,3,2,7,5.32046418792725,0.0325560695480593
"9351","Valladolid",2004,3,506877.333333333,1,2,3,2,2,3,6.95436068166495,-1.42091237958777
"9352","Valladolid",2004,4,507119.5,0,1,2,5,4,2,9.28943309800359,-1.48976311367917
"9353","Valladolid",2004,5,507361.666666667,0,2,2,3,3,8,13.2090777663141,-1.35293965757823
"9354","Valladolid",2004,6,507603.833333333,1,3,0,7,3,6,21.0297613943341,1.50674550899934
"9355","Valladolid",2004,7,507846,0,11,2,4,7,2,21.5372235482164,-0.315192721734444
"9356","Valladolid",2004,8,508205.833333333,0,4,0,4,9,9,20.98474921064,-0.679577149232951
"9357","Valladolid",2004,9,508565.666666667,0,2,2,4,3,6,18.823710925813,0.636851541531499
"9358","Valladolid",2004,10,508925.5,0,0,5,8,2,10,13.5452573771681,0.0975612423487409
"9359","Valladolid",2004,11,509285.333333333,0,1,3,3,5,6,5.65092168614021,-1.85115076670006
"9360","Valladolid",2004,12,509645.166666667,0,5,1,7,3,5,4.11479650588686,-0.472491888983324
"9361","Valladolid",2005,1,510005,0,1,1,3,4,10,2.1720098908444,-2.07543255117481
"9362","Valladolid",2005,2,510282.666666667,0,1,2,0,4,5,2.43148749693488,-2.85642062144431
"9363","Valladolid",2005,3,510560.333333333,0,2,0,5,2,9,8.1189375884761,-0.256335472776616
"9364","Valladolid",2005,4,510838,0,3,2,2,3,4,11.1083825161474,0.329186304464631
"9365","Valladolid",2005,5,511115.666666667,1,5,0,1,2,7,15.7282724177287,1.16625499383646
"9366","Valladolid",2005,6,511393.333333333,0,2,3,2,3,2,21.8430341167723,2.32001823143756
"9367","Valladolid",2005,7,511671,0,4,1,3,2,4,22.2350874644962,0.382671194545441
"9368","Valladolid",2005,8,512017.333333333,0,1,1,0,2,3,21.8880192274086,0.223692867535686
"9369","Valladolid",2005,9,512363.666666667,0,2,1,5,4,4,17.5535607737137,-0.633298610567778
"9370","Valladolid",2005,10,512710,0,2,2,2,5,1,13.5904077972311,0.142711662411708
"9371","Valladolid",2005,11,513056.333333333,0,3,0,4,2,5,6.74882154318746,-0.753250909652799
"9372","Valladolid",2005,12,513402.666666667,2,3,4,2,0,11,3.93201102894114,-0.655277365929036
"9373","Valladolid",2006,1,513749,0,4,2,5,1,3,2.59846412560413,-1.64897831641508
"9374","Valladolid",2006,2,514124.166666667,0,2,1,3,4,2,3.71105394488476,-1.57685417349443
"9375","Valladolid",2006,3,514499.333333333,1,3,2,6,4,3,8.91595576399092,0.540682702738195
"9376","Valladolid",2006,4,514874.5,0,1,1,2,2,5,11.5759237447505,0.79672753306769
"9377","Valladolid",2006,5,515249.666666667,0,2,1,2,5,2,16.3030550170333,1.74103759314106
"9378","Valladolid",2006,6,515624.833333333,0,0,2,1,6,5,20.7844059713393,1.26139008600457
"9379","Valladolid",2006,7,516000,0,2,2,5,1,2,24.0472132560706,2.19479698611983
"9380","Valladolid",2006,8,516475.333333333,0,1,0,1,4,4,20.3254681214503,-1.3388582384227
"9381","Valladolid",2006,9,516950.666666667,0,1,2,3,3,5,19.3253513781267,1.13849199384516
"9382","Valladolid",2006,10,517426,0,0,2,1,4,6,14.8009913735425,1.35329523872314
"9383","Valladolid",2006,11,517901.333333333,0,3,1,0,3,3,10.3718556114185,2.86978315857824
"9384","Valladolid",2006,12,518376.666666667,0,3,2,4,1,4,3.93416155098395,-0.653126843886225
"9385","Valladolid",2007,1,518852,0,3,4,1,1,4,4.35218047362577,0.104738031606552
"9386","Valladolid",2007,2,519426.166666667,0,2,0,1,2,4,7.19107786623077,1.90316974785157
"9387","Valladolid",2007,3,520000.333333333,0,2,3,0,6,2,7.28815552139101,-1.08711753986171
"9388","Valladolid",2007,4,520574.5,0,2,1,3,6,4,11.442978564001,0.663782352318272
"9389","Valladolid",2007,5,521148.666666667,1,0,1,4,4,5,14.0136260471507,-0.548391376741572
"9390","Valladolid",2007,6,521722.833333333,2,1,1,3,4,0,17.2650172127288,-2.25799867260599
"9391","Valladolid",2007,7,522297,0,2,0,3,8,7,20.743022989645,-1.10939328030582
"9392","Valladolid",2007,8,522855.666666667,1,1,0,2,7,2,20.0549607013322,-1.60936565854076
"9393","Valladolid",2007,9,523414.333333333,0,1,0,6,3,9,17.7980166538149,-0.388842730466642
"9394","Valladolid",2007,10,523973,1,1,2,3,4,3,12.5164776862316,-0.931218448587826
"9395","Valladolid",2007,11,524531.666666667,0,1,0,2,1,1,6.33953183250978,-1.16254062033049
"9396","Valladolid",2007,12,525090.333333333,0,3,2,3,2,5,3.62445089247691,-0.962837502393272
"9397","Valladolid",2008,1,525649,0,1,3,4,7,4,5.70472182760426,1.45727938558504
"9398","Valladolid",2008,2,525946.333333333,1,0,3,2,5,1,7.75952930260341,2.47162118422422
"9399","Valladolid",2008,3,526243.666666667,0,0,1,1,6,4,7.65318899431137,-0.722084066941354
"9400","Valladolid",2008,4,526541,0,0,1,1,7,6,10.7486993813742,-0.030496830308536
"9401","Valladolid",2008,5,526838.333333333,0,2,3,10,6,3,13.5108972970915,-1.05112012680076
"9402","Valladolid",2008,6,527135.666666667,0,2,2,5,6,3,18.173393801086,-1.34962208424874
"9403","Valladolid",2008,7,527433,0,1,3,5,3,3,20.605444213629,-1.24697205632179
"9404","Valladolid",2008,8,527658.833333333,0,2,3,1,1,7,20.9744061242296,-0.68992023564337
"9405","Valladolid",2008,9,527884.666666667,1,2,0,2,1,0,16.4901252522162,-1.69673413206536
"9406","Valladolid",2008,10,528110.5,0,2,1,2,4,4,11.6389103653335,-1.80878576948593
"9407","Valladolid",2008,11,528336.333333333,0,3,0,5,7,5,5.78460309772031,-1.71746935511996
"9408","Valladolid",2008,12,528562.166666667,0,3,2,1,2,4,3.75622522216063,-0.83106317270955
"9409","Valladolid",2009,1,528788,0,4,1,3,1,3,3.36481364373794,-0.882628798281278
"9410","Valladolid",2009,2,528925.5,0,5,1,3,6,1,5.57986446442851,0.291956346049318
"9411","Valladolid",2009,3,529063,0,1,0,3,5,2,9.11524942291993,0.739976361667209
"9412","Valladolid",2009,4,529200.5,0,3,0,3,1,0,9.72607858796743,-1.05311762371533
"9413","Valladolid",2009,5,529338,0,4,2,0,2,2,16.0192905792213,1.45727315532899
"9414","Valladolid",2009,6,529475.5,0,5,2,1,4,3,20.0531438304271,0.530127945092307
"9415","Valladolid",2009,7,529613,0,4,1,2,2,2,21.7272360844771,-0.12518018547366
"9416","Valladolid",2009,8,529761.166666667,0,3,1,3,3,4,23.0408515729458,1.37652521307285
"9417","Valladolid",2009,9,529909.333333333,2,1,1,2,3,2,18.4445164448956,0.257657060614115
"9418","Valladolid",2009,10,530057.5,1,4,3,5,2,5,14.8522588167261,1.40456268190667
"9419","Valladolid",2009,11,530205.666666667,0,1,1,2,3,3,9.44936313727126,1.947290684431
"9420","Valladolid",2009,12,530353.833333333,0,2,1,3,2,3,4.49532394591685,-0.0919644489533287
"9421","Valladolid",2010,1,530502,0,4,2,1,3,6,4.01387280880197,-0.233569633217249
"9422","Valladolid",2010,2,530615.5,0,0,0,3,4,2,4.34475228925932,-0.943155829119869
"9423","Valladolid",2010,3,530729,1,2,1,3,4,3,7.14815887300472,-1.22711418824801
"9424","Valladolid",2010,4,530842.5,0,3,1,5,3,1,12.0347432580071,1.25554704632431
"9425","Valladolid",2010,5,530956,0,2,0,5,5,5,13.0099502719113,-1.55206715198098
"9426","Valladolid",2010,6,531069.5,0,0,1,4,3,3,18.2189916196742,-1.30402426566053
"9427","Valladolid",2010,7,531183,0,3,0,4,6,3,23.3241180853474,1.47170181539659
"9428","Valladolid",2010,8,531299.166666667,0,2,1,2,3,0,22.313696259084,0.649369899211052
"9429","Valladolid",2010,9,531415.333333333,0,2,3,6,5,2,18.1941899611412,0.00733057685970451
"9430","Valladolid",2010,10,531531.5,0,3,2,3,3,4,11.9591816161829,-1.48851451863647
"9431","Valladolid",2010,11,531647.666666667,0,4,0,2,2,5,6.53700206175465,-0.96507039108561
"9432","Valladolid",2010,12,531763.833333333,2,0,1,4,5,2,4.21696620680444,-0.370322188065737
"9433","Valladolid",2011,1,531880,0,2,2,1,4,2,4.7895333220728,0.542090880053583
"9434","Valladolid",2011,2,531946.833333333,0,2,1,7,4,0,6.11213214004373,0.824224021664539
"9435","Valladolid",2011,3,532013.666666667,0,3,0,6,5,2,8.22747969144216,-0.147793369810557
"9436","Valladolid",2011,4,532080.5,0,1,1,4,3,5,14.1279881123617,3.34879190067897
"9437","Valladolid",2011,5,532147.333333333,0,1,2,1,0,3,16.8641492997349,2.30213187584264
"9438","Valladolid",2011,6,532214.166666667,0,2,1,4,1,2,18.9344151840765,-0.588600701258251
"9439","Valladolid",2011,7,532281,0,2,4,5,1,4,20.2131454771941,-1.63927079275668
"9440","Valladolid",2011,8,532341.166666667,3,2,1,6,1,1,22.1310494254854,0.466723065612442
"9441","Valladolid",2011,9,532401.333333333,0,1,0,4,4,2,19.744858249671,1.55799886538949
"9442","Valladolid",2011,10,532461.5,0,4,0,1,2,0,14.4980747746111,1.05037863979174
"9443","Valladolid",2011,11,532521.666666667,1,6,6,3,3,3,9.13026053790699,1.62818808506672
"9444","Valladolid",2011,12,532581.833333333,0,1,2,2,3,5,4.75764137295678,0.170352978086604
"9445","Valladolid",2012,1,532642,0,2,0,3,3,0,3.13284226158946,-1.11460018042975
"9446","Valladolid",2012,2,532505.166666667,1,1,3,6,1,2,3.10808405498498,-2.17982406339421
"9447","Valladolid",2012,3,532368.333333333,0,2,1,1,9,1,9.04961774828327,0.674344687030555
"9448","Valladolid",2012,4,532231.5,0,2,1,1,2,5,8.45034501535341,-2.32885119632935
"9449","Valladolid",2012,5,532094.666666667,0,3,0,6,7,1,15.8277423812799,1.26572495738761
"9450","Valladolid",2012,6,531957.833333333,0,1,2,3,3,2,19.7742684471387,0.251252561803938
"9451","Valladolid",2012,7,531821,0,3,0,1,2,2,21.0202387433218,-0.832177526629
"9452","Valladolid",2012,8,531707.833333333,0,5,0,3,1,3,22.2728461159253,0.608519756052317
"9453","Valladolid",2012,9,531594.666666667,0,2,2,3,2,1,17.9946290953749,-0.192230288906661
"9454","Valladolid",2012,10,531481.5,0,3,3,1,5,1,12.6465410438915,-0.80115509092793
"9455","Valladolid",2012,11,531368.333333333,0,3,1,3,4,3,7.56669504998919,0.0646225971489249
"9456","Valladolid",2012,12,531255.166666667,0,3,1,3,4,2,5.40995875437141,0.822670359501229
"9457","Valladolid",2013,1,531142,1,1,1,2,6,1,4.91618125470628,0.668738812687068
"9458","Valladolid",2013,2,530932.5,0,1,1,9,4,2,4.49878547085637,-0.789122647522819
"9459","Valladolid",2013,3,530723,0,2,3,6,5,0,7.4403193665795,-0.93495369467322
"9460","Valladolid",2013,4,530513.5,0,2,1,4,2,1,9.44318696228795,-1.33600924939481
"9461","Valladolid",2013,5,530304,1,3,1,5,6,3,11.1908026990501,-3.37121472484221
"9462","Valladolid",2013,6,530094.5,2,2,1,7,1,2,16.7392095158846,-2.78380636945018
"9463","Valladolid",2013,7,529885,0,2,2,3,4,6,23.4003698669453,1.54795359699454
"9464","Valladolid",2013,8,529683.833333333,0,4,3,5,5,3,21.643458801,-0.0208675588729506
"9465","Valladolid",2013,9,529482.666666667,0,2,1,5,5,3,18.7113032073542,0.524443823072659
"9466","Valladolid",2013,10,529281.5,0,5,1,1,5,1,13.8671184815503,0.419422346730908
"9467","Valladolid",2013,11,529080.333333333,0,1,2,3,1,0,6.83532444187754,-0.666748010962724
"9468","Valladolid",2013,12,528879.166666667,0,2,0,1,0,4,3.52090111060798,-1.0663872842622
"9469","Valladolid",2014,1,528678,0,0,5,3,2,1,6.10472074972095,1.85727830770173
"9470","Valladolid",2014,2,528531.666666667,0,7,0,4,1,1,5.48123138687878,0.193323268499588
"9471","Valladolid",2014,3,528385.333333333,1,3,1,4,5,1,8.85194554010694,0.476672478854217
"9472","Valladolid",2014,4,528239,0,3,2,4,6,2,13.3083533699927,2.52915715830992
"9473","Valladolid",2014,5,528092.666666667,0,1,3,3,3,2,14.2980934551494,-0.263923968742894
"9474","Valladolid",2014,6,527946.333333333,1,2,4,3,4,3,18.5329791617691,-0.990036723565698
"9475","Valladolid",2014,7,527800,0,4,2,5,3,0,20.7814664897563,-1.0709497801945
"9476","Valladolid",2014,8,527732.666666667,0,2,1,1,3,2,21.1404462780585,-0.52388008181445
"9477","Valladolid",2014,9,527665.333333333,0,2,3,5,6,0,19.301745424023,1.11488603974152
"9478","Valladolid",2014,10,527598,0,1,1,0,3,2,16.3372971195616,2.88960098474224
"9479","Valladolid",2014,11,527530.666666667,0,6,0,3,7,1,9.34868888391138,1.84661643107112
"9480","Valladolid",2014,12,527463.333333333,2,4,1,6,5,2,4.07081142404836,-0.516476970821822
"9481","Valladolid",2015,1,527396,0,5,1,1,3,2,2.87214868417161,-1.3752937578476
"9482","Valladolid",2015,2,527135.5,0,6,1,0,4,1,4.38110358438492,-0.906804533994277
"9483","Valladolid",2015,3,526875,0,6,2,5,4,1,8.68046787395557,0.305194812702851
"9484","Valladolid",2015,4,526614.5,0,4,2,6,3,4,11.9340073471096,1.15481113542685
"9485","Valladolid",2015,5,526354,0,4,3,4,10,2,15.7950779104253,1.23306048653301
"9486","Valladolid",2015,6,526093.5,0,2,4,2,5,0,20.4159757521561,0.892959866821336
"9487","Valladolid",2015,7,525833,0,4,3,1,6,7,24.1803546572208,2.32793838726999
"9488","Valladolid",2015,8,525664.333333333,0,5,1,2,3,2,21.7479834503286,0.0836570904556631
"9489","Valladolid",2015,9,525495.666666667,0,2,2,2,6,1,16.8638290264336,-1.32303035784788
"9490","Valladolid",2015,10,525327,0,1,0,2,4,1,13.147500321097,-0.300195813722365
"9491","Valladolid",2015,11,525158.333333333,0,4,1,1,0,3,9.05416968866328,1.55209723582302
"9492","Valladolid",2015,12,524989.666666667,0,2,1,4,2,1,6.59120680873569,2.00391841386551
"9493","Valladolid",2016,1,524821,0,3,3,1,3,2,6.35957874164083,2.11213629962161
"9494","Valladolid",2016,2,524706.666666667,0,3,1,1,6,3,5.82885557180494,0.540947453425745
"9495","Valladolid",2016,3,524592.333333333,0,0,1,3,3,2,6.51766337490128,-1.85760968635144
"9496","Valladolid",2016,4,524478,0,3,2,4,4,0,9.306685494274,-1.47251071740877
"9497","Valladolid",2016,5,524363.666666667,0,1,0,0,4,3,13.3644945777339,-1.19752284615833
"9498","Valladolid",2016,6,524249.333333333,0,3,2,2,4,0,19.1331681195999,-0.389847765734842
"9499","Valladolid",2016,7,524135,0,3,2,2,1,4,23.1236070326943,1.27119076274346
"9500","Valladolid",2016,8,523980.333333333,0,1,4,1,4,3,22.7108579353683,1.04653157549537
"9501","Valladolid",2016,9,523825.666666667,0,4,8,4,2,3,19.1807973232272,0.993937938945702
"9502","Valladolid",2016,10,523671,0,5,7,2,3,4,14.432817898484,0.985121763664617
"9503","Valladolid",2016,11,523516.333333333,0,2,2,4,3,2,7.30169036344194,-0.200382089398324
"9504","Valladolid",2016,12,523361.666666667,0,1,3,7,4,2,5.17331292442772,0.586024529557539
"9505","Zamora",1999,1,203515,0,1,0,3,0,3,3.51910341045498,-0.572705314650815
"9506","Zamora",1999,2,203353.5,0,0,1,2,2,4,4.65169196387883,-0.556114345753626
