"cause","cause.sub","icd"
"2420","Endocrine disorders",9
"2421","Endocrine disorders",9
"2422","Endocrine disorders",9
"2423","Endocrine disorders",9
"2424","Endocrine disorders",9
"2428","Endocrine disorders",9
"2429","Endocrine disorders",9
"2441","Endocrine disorders",9
"2442","Endocrine disorders",9
"2443","Endocrine disorders",9
"2448","Endocrine disorders",9
"2449","Endocrine disorders",9
"2450","Endocrine disorders",9
"2451","Endocrine disorders",9
"2452","Endocrine disorders",9
"2453","Endocrine disorders",9
"2454","Endocrine disorders",9
"2458","Endocrine disorders",9
"2459","Endocrine disorders",9
"2461","Endocrine disorders",9
"2462","Endocrine disorders",9
"2463","Endocrine disorders",9
"2468","Endocrine disorders",9
"2469","Endocrine disorders",9
"2510","Endocrine disorders",9
"2511","Endocrine disorders",9
"2512","Endocrine disorders",9
"2514","Endocrine disorders",9
"2515","Endocrine disorders",9
"2518","Endocrine disorders",9
"2519","Endocrine disorders",9
"2520","Endocrine disorders",9
"2521","Endocrine disorders",9
"2528","Endocrine disorders",9
"2529","Endocrine disorders",9
"2530","Endocrine disorders",9
"2531","Endocrine disorders",9
"2532","Endocrine disorders",9
"2533","Endocrine disorders",9
"2534","Endocrine disorders",9
"2535","Endocrine disorders",9
"2536","Endocrine disorders",9
"2537","Endocrine disorders",9
"2538","Endocrine disorders",9
"2539","Endocrine disorders",9
"2540","Endocrine disorders",9
"2541","Endocrine disorders",9
"2548","Endocrine disorders",9
"2549","Endocrine disorders",9
"2550","Endocrine disorders",9
"2551","Endocrine disorders",9
"2552","Endocrine disorders",9
"2553","Endocrine disorders",9
"2554","Endocrine disorders",9
"2555","Endocrine disorders",9
"2556","Endocrine disorders",9
"2558","Endocrine disorders",9
"2559","Endocrine disorders",9
"2563","Endocrine disorders",9
"2564","Endocrine disorders",9
"2572","Endocrine disorders",9
"2579","Endocrine disorders",9
"2580","Endocrine disorders",9
"2581","Endocrine disorders",9
"2588","Endocrine disorders",9
"2589","Endocrine disorders",9
"2590","Endocrine disorders",9
"2591","Endocrine disorders",9
"2592","Endocrine disorders",9
"2593","Endocrine disorders",9
"2594","Endocrine disorders",9
"2598","Endocrine disorders",9
"2599","Endocrine disorders",9
"2700","Endocrine disorders",9
"2701","Endocrine disorders",9
"2702","Endocrine disorders",9
"2703","Endocrine disorders",9
"2704","Endocrine disorders",9
"2705","Endocrine disorders",9
"2706","Endocrine disorders",9
"2707","Endocrine disorders",9
"2708","Endocrine disorders",9
"2709","Endocrine disorders",9
"2710","Endocrine disorders",9
"2711","Endocrine disorders",9
"2712","Endocrine disorders",9
"2713","Endocrine disorders",9
"2714","Endocrine disorders",9
"2718","Endocrine disorders",9
"2719","Endocrine disorders",9
"2720","Endocrine disorders",9
"2721","Endocrine disorders",9
"2722","Endocrine disorders",9
"2723","Endocrine disorders",9
"2724","Endocrine disorders",9
"2725","Endocrine disorders",9
"2726","Endocrine disorders",9
"2727","Endocrine disorders",9
"2728","Endocrine disorders",9
"2729","Endocrine disorders",9
"2730","Endocrine disorders",9
"2731","Endocrine disorders",9
"2732","Endocrine disorders",9
"2733","Endocrine disorders",9
"2738","Endocrine disorders",9
"2739","Endocrine disorders",9
"2750","Endocrine disorders",9
"2751","Endocrine disorders",9
"2752","Endocrine disorders",9
"2753","Endocrine disorders",9
"2754","Endocrine disorders",9
"2758","Endocrine disorders",9
"2759","Endocrine disorders",9
"2760","Endocrine disorders",9
"2761","Endocrine disorders",9
"2762","Endocrine disorders",9
"2763","Endocrine disorders",9
"2764","Endocrine disorders",9
"2765","Endocrine disorders",9
"2766","Endocrine disorders",9
"2767","Endocrine disorders",9
"2768","Endocrine disorders",9
"2769","Endocrine disorders",9
"2770","Endocrine disorders",9
"2771","Endocrine disorders",9
"2772","Endocrine disorders",9
"2773","Endocrine disorders",9
"2774","Endocrine disorders",9
"2775","Endocrine disorders",9
"2776","Endocrine disorders",9
"2778","Endocrine disorders",9
"2779","Endocrine disorders",9
"2780","Endocrine disorders",9
"2781","Endocrine disorders",9
"2782","Endocrine disorders",9
"2783","Endocrine disorders",9
"2784","Endocrine disorders",9
"2788","Endocrine disorders",9
"2790","Endocrine disorders",9
"2791","Endocrine disorders",9
"2792","Endocrine disorders",9
"2793","Endocrine disorders",9
"2794","Endocrine disorders",9
"2798","Endocrine disorders",9
"2799","Endocrine disorders",9
"2820","Endocrine disorders",9
"2821","Endocrine disorders",9
"2822","Endocrine disorders",9
"2823","Endocrine disorders",9
"2824","Endocrine disorders",9
"2825","Endocrine disorders",9
"2826","Endocrine disorders",9
"2827","Endocrine disorders",9
"2828","Endocrine disorders",9
"2829","Endocrine disorders",9
"2830","Endocrine disorders",9
"2831","Endocrine disorders",9
"2832","Endocrine disorders",9
"2839","Endocrine disorders",9
"2840","Endocrine disorders",9
"2848","Endocrine disorders",9
"2849","Endocrine disorders",9
"2850","Endocrine disorders",9
"2851","Endocrine disorders",9
"2858","Endocrine disorders",9
"2860","Endocrine disorders",9
"2861","Endocrine disorders",9
"2862","Endocrine disorders",9
"2863","Endocrine disorders",9
"2864","Endocrine disorders",9
"2865","Endocrine disorders",9
"2866","Endocrine disorders",9
"2867","Endocrine disorders",9
"2869","Endocrine disorders",9
"2870","Endocrine disorders",9
"2871","Endocrine disorders",9
"2872","Endocrine disorders",9
"2873","Endocrine disorders",9
"2874","Endocrine disorders",9
"2875","Endocrine disorders",9
"2878","Endocrine disorders",9
"2879","Endocrine disorders",9
"2880","Endocrine disorders",9
"2881","Endocrine disorders",9
"2882","Endocrine disorders",9
"2883","Endocrine disorders",9
"2888","Endocrine disorders",9
"2889","Endocrine disorders",9
"2890","Endocrine disorders",9
"2891","Endocrine disorders",9
"2892","Endocrine disorders",9
"2893","Endocrine disorders",9
"2894","Endocrine disorders",9
"2895","Endocrine disorders",9
"2896","Endocrine disorders",9
"2897","Endocrine disorders",9
"2898","Endocrine disorders",9
"2899","Endocrine disorders",9
"D550","Endocrine disorders",10
"D551","Endocrine disorders",10
"D552","Endocrine disorders",10
"D560","Endocrine disorders",10
"D561","Endocrine disorders",10
"D562","Endocrine disorders",10
"D563","Endocrine disorders",10
"D568","Endocrine disorders",10
"D569","Endocrine disorders",10
"D570","Endocrine disorders",10
"D571","Endocrine disorders",10
"D572","Endocrine disorders",10
"D573","Endocrine disorders",10
"D578","Endocrine disorders",10
"D580","Endocrine disorders",10
"D581","Endocrine disorders",10
"D582","Endocrine disorders",10
"D588","Endocrine disorders",10
"D589","Endocrine disorders",10
"D590","Endocrine disorders",10
"D591","Endocrine disorders",10
"D592","Endocrine disorders",10
"D593","Endocrine disorders",10
"D594","Endocrine disorders",10
"D595","Endocrine disorders",10
"D596","Endocrine disorders",10
"D598","Endocrine disorders",10
"D599","Endocrine disorders",10
"D600","Endocrine disorders",10
"D608","Endocrine disorders",10
"D609","Endocrine disorders",10
"D610","Endocrine disorders",10
"D611","Endocrine disorders",10
"D612","Endocrine disorders",10
"D613","Endocrine disorders",10
"D618","Endocrine disorders",10
"D619","Endocrine disorders",10
"D620","Endocrine disorders",10
"D640","Endocrine disorders",10
"D641","Endocrine disorders",10
"D642","Endocrine disorders",10
"D643","Endocrine disorders",10
"D644","Endocrine disorders",10
"D648","Endocrine disorders",10
"D650","Endocrine disorders",10
"D660","Endocrine disorders",10
"D670","Endocrine disorders",10
"D680","Endocrine disorders",10
"D681","Endocrine disorders",10
"D682","Endocrine disorders",10
"D683","Endocrine disorders",10
"D684","Endocrine disorders",10
"D685","Endocrine disorders",10
"D686","Endocrine disorders",10
"D688","Endocrine disorders",10
"D689","Endocrine disorders",10
"D690","Endocrine disorders",10
"D691","Endocrine disorders",10
"D692","Endocrine disorders",10
"D693","Endocrine disorders",10
"D694","Endocrine disorders",10
"D695","Endocrine disorders",10
"D696","Endocrine disorders",10
"D698","Endocrine disorders",10
"D699","Endocrine disorders",10
"D700","Endocrine disorders",10
"D710","Endocrine disorders",10
"D720","Endocrine disorders",10
"D721","Endocrine disorders",10
"D728","Endocrine disorders",10
"D729","Endocrine disorders",10
"D730","Endocrine disorders",10
"D731","Endocrine disorders",10
"D732","Endocrine disorders",10
"D733","Endocrine disorders",10
"D734","Endocrine disorders",10
"D735","Endocrine disorders",10
"D738","Endocrine disorders",10
"D739","Endocrine disorders",10
"D740","Endocrine disorders",10
"D748","Endocrine disorders",10
"D749","Endocrine disorders",10
"D750","Endocrine disorders",10
"D751","Endocrine disorders",10
"D752","Endocrine disorders",10
"D758","Endocrine disorders",10
"D759","Endocrine disorders",10
"D760","Endocrine disorders",10
"D761","Endocrine disorders",10
"D762","Endocrine disorders",10
"D763","Endocrine disorders",10
"D800","Endocrine disorders",10
"D801","Endocrine disorders",10
"D802","Endocrine disorders",10
"D803","Endocrine disorders",10
"D804","Endocrine disorders",10
"D805","Endocrine disorders",10
"D806","Endocrine disorders",10
"D808","Endocrine disorders",10
"D809","Endocrine disorders",10
"D811","Endocrine disorders",10
"D812","Endocrine disorders",10
"D813","Endocrine disorders",10
"D814","Endocrine disorders",10
"D815","Endocrine disorders",10
"D816","Endocrine disorders",10
"D818","Endocrine disorders",10
"D819","Endocrine disorders",10
"D820","Endocrine disorders",10
"D821","Endocrine disorders",10
"D823","Endocrine disorders",10
"D824","Endocrine disorders",10
"D828","Endocrine disorders",10
"D830","Endocrine disorders",10
"D831","Endocrine disorders",10
"D832","Endocrine disorders",10
"D838","Endocrine disorders",10
"D839","Endocrine disorders",10
"D840","Endocrine disorders",10
"D841","Endocrine disorders",10
"D848","Endocrine disorders",10
"D849","Endocrine disorders",10
"D860","Endocrine disorders",10
"D861","Endocrine disorders",10
"D862","Endocrine disorders",10
"D863","Endocrine disorders",10
"D868","Endocrine disorders",10
"D869","Endocrine disorders",10
"D890","Endocrine disorders",10
"D891","Endocrine disorders",10
"D892","Endocrine disorders",10
"D893","Endocrine disorders",10
"D898","Endocrine disorders",10
"D899","Endocrine disorders",10
"E030","Endocrine disorders",10
"E031","Endocrine disorders",10
"E032","Endocrine disorders",10
"E034","Endocrine disorders",10
"E035","Endocrine disorders",10
"E038","Endocrine disorders",10
"E039","Endocrine disorders",10
"E041","Endocrine disorders",10
"E042","Endocrine disorders",10
"E048","Endocrine disorders",10
"E049","Endocrine disorders",10
"E050","Endocrine disorders",10
"E051","Endocrine disorders",10
"E052","Endocrine disorders",10
"E055","Endocrine disorders",10
"E058","Endocrine disorders",10
"E059","Endocrine disorders",10
"E060","Endocrine disorders",10
"E061","Endocrine disorders",10
"E062","Endocrine disorders",10
"E063","Endocrine disorders",10
"E065","Endocrine disorders",10
"E069","Endocrine disorders",10
"E078","Endocrine disorders",10
"E079","Endocrine disorders",10
"E150","Endocrine disorders",10
"E160","Endocrine disorders",10
"E161","Endocrine disorders",10
"E162","Endocrine disorders",10
"E163","Endocrine disorders",10
"E164","Endocrine disorders",10
"E168","Endocrine disorders",10
"E169","Endocrine disorders",10
"E200","Endocrine disorders",10
"E201","Endocrine disorders",10
"E208","Endocrine disorders",10
"E209","Endocrine disorders",10
"E210","Endocrine disorders",10
"E211","Endocrine disorders",10
"E212","Endocrine disorders",10
"E213","Endocrine disorders",10
"E214","Endocrine disorders",10
"E215","Endocrine disorders",10
"E220","Endocrine disorders",10
"E221","Endocrine disorders",10
"E222","Endocrine disorders",10
"E228","Endocrine disorders",10
"E229","Endocrine disorders",10
"E230","Endocrine disorders",10
"E231","Endocrine disorders",10
"E232","Endocrine disorders",10
"E233","Endocrine disorders",10
"E236","Endocrine disorders",10
"E237","Endocrine disorders",10
"E240","Endocrine disorders",10
"E241","Endocrine disorders",10
"E242","Endocrine disorders",10
"E243","Endocrine disorders",10
"E248","Endocrine disorders",10
"E249","Endocrine disorders",10
"E250","Endocrine disorders",10
"E259","Endocrine disorders",10
"E260","Endocrine disorders",10
"E261","Endocrine disorders",10
"E268","Endocrine disorders",10
"E269","Endocrine disorders",10
"E270","Endocrine disorders",10
"E271","Endocrine disorders",10
"E272","Endocrine disorders",10
"E273","Endocrine disorders",10
"E274","Endocrine disorders",10
"E275","Endocrine disorders",10
"E278","Endocrine disorders",10
"E279","Endocrine disorders",10
"E282","Endocrine disorders",10
"E283","Endocrine disorders",10
"E288","Endocrine disorders",10
"E289","Endocrine disorders",10
"E291","Endocrine disorders",10
"E299","Endocrine disorders",10
"E301","Endocrine disorders",10
"E309","Endocrine disorders",10
"E310","Endocrine disorders",10
"E318","Endocrine disorders",10
"E319","Endocrine disorders",10
"E320","Endocrine disorders",10
"E328","Endocrine disorders",10
"E329","Endocrine disorders",10
"E340","Endocrine disorders",10
"E342","Endocrine disorders",10
"E343","Endocrine disorders",10
"E345","Endocrine disorders",10
"E348","Endocrine disorders",10
"E349","Endocrine disorders",10
"E650","Endocrine disorders",10
"E660","Endocrine disorders",10
"E661","Endocrine disorders",10
"E662","Endocrine disorders",10
"E668","Endocrine disorders",10
"E669","Endocrine disorders",10
"E670","Endocrine disorders",10
"E671","Endocrine disorders",10
"E673","Endocrine disorders",10
"E678","Endocrine disorders",10
"E680","Endocrine disorders",10
"E701","Endocrine disorders",10
"E702","Endocrine disorders",10
"E703","Endocrine disorders",10
"E708","Endocrine disorders",10
"E710","Endocrine disorders",10
"E711","Endocrine disorders",10
"E712","Endocrine disorders",10
"E713","Endocrine disorders",10
"E720","Endocrine disorders",10
"E721","Endocrine disorders",10
"E722","Endocrine disorders",10
"E723","Endocrine disorders",10
"E724","Endocrine disorders",10
"E725","Endocrine disorders",10
"E728","Endocrine disorders",10
"E729","Endocrine disorders",10
"E730","Endocrine disorders",10
"E731","Endocrine disorders",10
"E739","Endocrine disorders",10
"E740","Endocrine disorders",10
"E741","Endocrine disorders",10
"E742","Endocrine disorders",10
"E743","Endocrine disorders",10
"E744","Endocrine disorders",10
"E748","Endocrine disorders",10
"E749","Endocrine disorders",10
"E750","Endocrine disorders",10
"E751","Endocrine disorders",10
"E752","Endocrine disorders",10
"E753","Endocrine disorders",10
"E754","Endocrine disorders",10
"E755","Endocrine disorders",10
"E756","Endocrine disorders",10
"E760","Endocrine disorders",10
"E761","Endocrine disorders",10
"E762","Endocrine disorders",10
"E763","Endocrine disorders",10
"E768","Endocrine disorders",10
"E769","Endocrine disorders",10
"E770","Endocrine disorders",10
"E771","Endocrine disorders",10
"E778","Endocrine disorders",10
"E779","Endocrine disorders",10
"E780","Endocrine disorders",10
"E781","Endocrine disorders",10
"E782","Endocrine disorders",10
"E783","Endocrine disorders",10
"E784","Endocrine disorders",10
"E785","Endocrine disorders",10
"E786","Endocrine disorders",10
"E788","Endocrine disorders",10
"E789","Endocrine disorders",10
"E790","Endocrine disorders",10
"E791","Endocrine disorders",10
"E798","Endocrine disorders",10
"E800","Endocrine disorders",10
"E801","Endocrine disorders",10
"E802","Endocrine disorders",10
"E803","Endocrine disorders",10
"E804","Endocrine disorders",10
"E805","Endocrine disorders",10
"E806","Endocrine disorders",10
"E807","Endocrine disorders",10
"E830","Endocrine disorders",10
"E831","Endocrine disorders",10
"E832","Endocrine disorders",10
"E833","Endocrine disorders",10
"E834","Endocrine disorders",10
"E835","Endocrine disorders",10
"E838","Endocrine disorders",10
"E839","Endocrine disorders",10
"E840","Endocrine disorders",10
"E841","Endocrine disorders",10
"E848","Endocrine disorders",10
"E849","Endocrine disorders",10
"E850","Endocrine disorders",10
"E851","Endocrine disorders",10
"E852","Endocrine disorders",10
"E853","Endocrine disorders",10
"E854","Endocrine disorders",10
"E858","Endocrine disorders",10
"E859","Endocrine disorders",10
"E860","Endocrine disorders",10
"E870","Endocrine disorders",10
"E871","Endocrine disorders",10
"E872","Endocrine disorders",10
"E873","Endocrine disorders",10
"E874","Endocrine disorders",10
"E875","Endocrine disorders",10
"E876","Endocrine disorders",10
"E877","Endocrine disorders",10
"E878","Endocrine disorders",10
"E880","Endocrine disorders",10
"E881","Endocrine disorders",10
"E882","Endocrine disorders",10
"E883","Endocrine disorders",10
"E888","Endocrine disorders",10
"E889","Endocrine disorders",10
"5800","Genitourinary diseases",9
"5804","Genitourinary diseases",9
"5808","Genitourinary diseases",9
"5809","Genitourinary diseases",9
"5810","Genitourinary diseases",9
"5811","Genitourinary diseases",9
"5812","Genitourinary diseases",9
"5813","Genitourinary diseases",9
"5818","Genitourinary diseases",9
